sale_id,sale_date,dealer_id,model_code,sale_price
600581,2024-12-11,313,MODEL_8,56162.08
600582,2024-06-09,307,MODEL_7,35740.17
600583,2025-07-16,300,MODEL_1,32587.45
600584,2024-12-12,303,MODEL_10,49710.21
600585,2024-10-28,302,MODEL_7,48083.37
600586,2024-04-08,317,MODEL_1,47151.8
600587,2025-10-17,305,MODEL_3,39247.57
600588,2025-10-11,303,MODEL_3,39268.04
600589,2024-05-09,301,MODEL_8,58978.06
600590,2024-06-22,308,MODEL_10,40605.39
600591,2024-03-12,312,MODEL_6,50341.29
600592,2024-10-07,312,MODEL_7,45454.26
600593,2024-03-07,302,MODEL_3,43960.61
600594,2024-07-12,313,MODEL_8,48467.3
600595,2025-05-03,319,MODEL_8,49031.61
600596,2025-12-09,300,MODEL_9,46347.32
600597,2024-12-16,317,MODEL_2,41859.45
600598,2025-01-29,319,MODEL_5,35708.14
600599,2024-05-30,312,MODEL_1,47921.84
600600,2025-06-22,318,MODEL_6,64632.56
600601,2024-02-05,310,MODEL_1,56853.24
600602,2025-08-07,313,MODEL_2,40044.53
600603,2025-04-19,319,MODEL_10,38087.72
600604,2025-06-24,317,MODEL_6,47707.69
600605,2024-01-01,305,MODEL_1,46731.65
600606,2025-09-19,307,MODEL_6,53397.34
600607,2025-01-24,319,MODEL_6,45920.07
600608,2025-12-16,307,MODEL_10,31362.21
600609,2025-02-04,302,MODEL_5,31173.67
600610,2024-02-16,304,MODEL_10,33639.5
600611,2025-07-21,309,MODEL_2,55416.89
600612,2024-08-21,314,MODEL_1,42404.83
600613,2025-11-01,310,MODEL_7,44830.73
600614,2024-08-11,313,MODEL_5,36669.37
600615,2025-01-26,312,MODEL_3,29804.52
600616,2024-03-21,315,MODEL_8,43839.17
600617,2025-08-09,317,MODEL_2,29478.03
600618,2024-06-23,314,MODEL_10,49037.84
600619,2025-06-26,311,MODEL_9,55221.65
600620,2024-10-24,310,MODEL_8,52756.34
600621,2025-02-17,307,MODEL_8,42607.11
600622,2025-07-17,317,MODEL_5,44019.47
600623,2024-03-26,300,MODEL_9,32232.74
600624,2025-12-30,305,MODEL_6,41430.02
600625,2025-06-17,316,MODEL_3,54072.3
600626,2024-08-28,306,MODEL_5,37619.68
600627,2025-04-07,311,MODEL_9,39548.11
600628,2024-09-09,304,MODEL_5,35696.51
600629,2025-05-01,309,MODEL_1,63417.21
600630,2024-02-02,309,MODEL_4,43147.47
600631,2024-02-11,311,MODEL_7,42983.68
600632,2025-06-15,304,MODEL_8,52142.87
600633,2025-02-01,315,MODEL_6,47229.4
600634,2024-02-28,314,MODEL_9,50719.03
600635,2025-07-26,301,MODEL_1,37703.51
600636,2025-11-03,305,MODEL_4,42375.73
600637,2025-10-12,315,MODEL_8,43080.92
600638,2025-02-18,319,MODEL_1,35161.27
600639,2024-04-21,312,MODEL_4,43963.48
600640,2024-12-29,315,MODEL_10,44666.33
600641,2024-11-24,318,MODEL_7,41923.12
600642,2025-08-22,314,MODEL_6,52615.11
600643,2025-10-31,310,MODEL_5,49381.24
600644,2024-01-25,308,MODEL_4,44022.76
600645,2025-03-22,318,MODEL_9,42548.88
600646,2024-03-19,318,MODEL_10,56406.41
600647,2024-11-30,312,MODEL_1,42259.85
600648,2024-06-10,312,MODEL_4,41049.44
600649,2025-04-20,316,MODEL_3,54573.86
600650,2024-02-14,310,MODEL_5,47774.07
600651,2025-05-31,307,MODEL_10,46268.06
600652,2024-02-05,313,MODEL_5,47685.76
600653,2024-10-31,303,MODEL_1,58121.77
600654,2025-05-12,314,MODEL_3,40190.18
600655,2025-02-19,300,MODEL_9,44118.67
600656,2024-04-28,311,MODEL_9,44672.04
600657,2025-10-08,313,MODEL_7,56702.18
600658,2025-06-07,306,MODEL_1,37867.27
600659,2025-03-13,312,MODEL_7,36623.32
600660,2024-02-10,301,MODEL_8,41660.96
600661,2024-04-27,301,MODEL_2,46854.16
600662,2025-04-13,312,MODEL_8,32646.38
600663,2024-02-07,307,MODEL_4,33770.28
600664,2025-03-09,318,MODEL_3,62540.4
600665,2024-11-21,310,MODEL_3,45230.33
600666,2024-10-10,311,MODEL_5,27725.78
600667,2024-09-05,313,MODEL_10,50072.7
600668,2025-01-30,306,MODEL_6,54103.25
600669,2024-12-08,303,MODEL_9,42670.16
600670,2025-04-21,303,MODEL_2,43928.51
600671,2025-07-01,309,MODEL_8,43222.86
600672,2025-07-04,313,MODEL_3,45304.52
600673,2025-01-14,313,MODEL_4,57495.43
600674,2024-12-24,304,MODEL_6,43189.87
600675,2025-09-14,305,MODEL_7,29438.67
600676,2024-03-15,311,MODEL_3,36720.05
600677,2024-07-28,306,MODEL_4,36715.96
600678,2025-05-05,301,MODEL_1,46801.87
600679,2024-08-16,300,MODEL_3,51102.67
600680,2025-04-20,316,MODEL_9,52186.04
600681,2025-07-13,309,MODEL_10,37863.88
600682,2025-05-24,309,MODEL_3,49640.82
600683,2024-07-03,318,MODEL_5,43275.14
600684,2024-07-23,302,MODEL_9,38647.92
600685,2024-08-24,310,MODEL_1,46838.35
600686,2024-04-13,317,MODEL_9,50583.01
600687,2024-04-20,303,MODEL_10,39281.34
600688,2025-05-13,302,MODEL_7,46245.72
600689,2025-02-17,319,MODEL_4,46158.0
600690,2025-09-10,310,MODEL_5,41363.55
600691,2024-03-16,312,MODEL_4,44492.35
600692,2025-11-04,313,MODEL_8,43287.49
600693,2025-11-02,305,MODEL_4,53256.14
600694,2024-11-23,303,MODEL_2,28878.62
600695,2024-09-25,316,MODEL_8,58046.49
600696,2024-12-28,316,MODEL_10,51531.3
600697,2024-08-05,316,MODEL_7,37521.12
600698,2025-11-17,306,MODEL_5,37608.43
600699,2024-07-04,304,MODEL_10,52802.38
600700,2024-04-02,307,MODEL_8,46062.77
600701,2024-07-02,303,MODEL_3,50120.52
600702,2025-07-24,303,MODEL_5,56481.76
600703,2024-06-23,317,MODEL_8,54813.71
600704,2024-05-03,313,MODEL_7,47042.01
600705,2024-01-04,319,MODEL_2,41143.22
600706,2025-09-22,302,MODEL_2,44671.94
600707,2025-10-11,315,MODEL_8,42280.18
600708,2025-10-15,319,MODEL_4,38849.33
600709,2025-03-13,301,MODEL_5,38842.24
600710,2025-10-03,301,MODEL_5,38574.53
600711,2025-02-04,311,MODEL_10,45113.54
600712,2025-07-04,312,MODEL_1,38287.75
600713,2024-01-18,303,MODEL_8,50209.69
600714,2025-07-11,313,MODEL_8,47774.88
600715,2025-07-17,317,MODEL_9,49306.02
600716,2025-12-23,310,MODEL_6,47398.32
600717,2024-04-15,308,MODEL_5,47253.78
600718,2024-02-11,308,MODEL_5,42555.05
600719,2024-12-14,306,MODEL_8,44800.17
600720,2024-04-08,307,MODEL_5,47405.58
600721,2024-02-25,305,MODEL_8,33106.53
600722,2025-04-05,311,MODEL_9,53706.36
600723,2025-06-08,300,MODEL_4,31740.67
600724,2025-06-29,304,MODEL_6,48351.19
600725,2025-02-18,313,MODEL_5,36727.43
600726,2025-11-13,309,MODEL_7,53000.54
600727,2025-05-15,306,MODEL_4,43914.82
600728,2024-06-10,311,MODEL_4,55404.2
600729,2024-03-27,310,MODEL_5,36665.98
600730,2025-11-12,303,MODEL_9,52872.65
600731,2025-04-20,304,MODEL_3,29133.95
600732,2025-09-17,306,MODEL_6,41432.19
600733,2025-06-25,306,MODEL_1,41830.92
600734,2025-08-25,317,MODEL_1,50709.63
600735,2024-11-18,306,MODEL_5,50580.22
600736,2025-01-05,304,MODEL_5,43861.89
600737,2024-04-23,315,MODEL_5,41842.57
600738,2024-06-27,317,MODEL_6,56944.18
600739,2024-05-26,308,MODEL_7,51283.81
600740,2024-10-16,308,MODEL_6,51849.24
600741,2024-06-13,313,MODEL_1,44589.26
600742,2025-08-26,312,MODEL_6,43724.24
600743,2025-10-28,308,MODEL_1,39605.35
600744,2025-08-16,312,MODEL_1,41236.85
600745,2024-06-10,310,MODEL_1,40836.97
600746,2024-06-29,305,MODEL_4,30739.73
600747,2024-09-26,309,MODEL_3,56559.56
600748,2025-01-13,310,MODEL_3,46217.98
600749,2024-03-06,309,MODEL_8,54148.09
600750,2024-07-17,302,MODEL_10,47593.75
600751,2025-06-19,311,MODEL_10,48188.14
600752,2024-08-12,310,MODEL_10,33948.71
600753,2024-08-10,317,MODEL_8,28991.2
600754,2024-09-16,308,MODEL_6,37997.61
600755,2025-06-22,307,MODEL_8,38665.07
600756,2024-03-08,319,MODEL_4,50531.48
600757,2025-09-24,317,MODEL_8,48239.46
600758,2024-10-28,315,MODEL_5,57489.95
600759,2024-03-16,311,MODEL_8,59195.04
600760,2024-07-17,305,MODEL_6,40951.73
600761,2024-09-09,317,MODEL_3,48115.49
600762,2024-09-04,305,MODEL_7,55993.74
600763,2025-02-09,303,MODEL_9,34938.11
600764,2024-11-19,307,MODEL_6,40993.73
600765,2024-03-27,310,MODEL_6,48679.5
600766,2025-03-23,318,MODEL_3,60792.42
600767,2025-10-20,307,MODEL_1,52692.42
600768,2025-04-07,315,MODEL_7,47448.27
600769,2025-10-12,304,MODEL_8,44171.89
600770,2024-03-24,317,MODEL_3,54983.8
600771,2024-09-20,313,MODEL_8,52517.2
600772,2025-08-04,305,MODEL_6,41688.88
600773,2025-05-25,319,MODEL_8,54869.27
600774,2024-06-21,315,MODEL_4,25698.09
600775,2025-08-02,315,MODEL_3,39045.74
600776,2025-03-22,318,MODEL_1,39949.74
600777,2024-08-10,308,MODEL_8,56707.24
600778,2024-02-05,316,MODEL_8,36918.55
600779,2025-03-23,307,MODEL_7,55646.82
600780,2025-03-03,316,MODEL_9,57127.84
600781,2024-12-14,300,MODEL_6,35940.8
600782,2024-02-29,310,MODEL_9,40759.68
600783,2024-01-19,310,MODEL_3,50311.96
600784,2024-03-25,319,MODEL_8,48827.62
600785,2025-04-03,302,MODEL_8,24388.39
600786,2024-12-17,310,MODEL_7,50598.01
600787,2025-09-13,314,MODEL_3,38967.6
600788,2025-02-14,308,MODEL_10,34378.36
600789,2025-07-22,309,MODEL_8,43054.72
600790,2024-11-01,319,MODEL_10,54741.54
600791,2025-09-05,313,MODEL_5,42759.13
600792,2024-12-15,307,MODEL_10,35985.77
600793,2025-06-08,317,MODEL_6,44383.28
600794,2024-11-21,309,MODEL_10,51486.13
600795,2024-11-05,314,MODEL_4,46828.33
600796,2024-08-22,319,MODEL_6,46235.88
600797,2025-07-19,313,MODEL_4,57595.86
600798,2025-05-14,300,MODEL_7,49323.22
600799,2024-12-06,305,MODEL_1,43211.21
600800,2024-10-16,308,MODEL_7,40672.81
600801,2025-11-23,302,MODEL_5,44070.36
600802,2024-10-15,308,MODEL_6,43657.59
600803,2025-12-15,318,MODEL_3,45725.8
600804,2025-08-29,313,MODEL_6,53171.64
600805,2024-05-19,301,MODEL_1,47581.61
600806,2025-01-18,305,MODEL_7,39978.9
600807,2024-12-10,309,MODEL_6,36939.08
600808,2025-01-08,315,MODEL_2,41331.5
600809,2025-06-23,304,MODEL_7,45678.08
600810,2025-05-03,307,MODEL_4,49378.7
600811,2024-02-22,308,MODEL_6,42982.48
600812,2024-07-11,317,MODEL_2,41286.17
600813,2025-07-02,311,MODEL_2,43927.89
600814,2025-10-06,301,MODEL_1,47052.39
600815,2024-09-27,318,MODEL_6,44517.18
600816,2025-10-08,303,MODEL_6,57877.06
600817,2024-06-24,314,MODEL_10,37341.48
600818,2025-03-02,313,MODEL_2,40516.5
600819,2025-10-22,303,MODEL_1,47143.89
600820,2024-03-26,302,MODEL_3,29705.29
600821,2024-11-27,306,MODEL_3,49614.13
600822,2025-01-23,309,MODEL_6,52394.06
600823,2025-08-29,319,MODEL_2,44157.58
600824,2024-05-15,317,MODEL_10,40039.01
600825,2025-12-05,306,MODEL_3,42457.91
600826,2024-02-04,309,MODEL_10,43273.62
600827,2024-07-09,315,MODEL_1,61958.28
600828,2024-09-12,319,MODEL_10,49482.65
600829,2025-12-27,300,MODEL_9,52094.87
600830,2024-07-22,308,MODEL_4,60465.2
600831,2024-09-25,308,MODEL_10,45507.18
600832,2025-08-18,313,MODEL_8,43618.28
600833,2024-04-05,311,MODEL_2,47654.49
600834,2025-10-22,302,MODEL_1,45725.73
600835,2025-11-11,301,MODEL_5,39789.25
600836,2024-06-18,302,MODEL_5,50364.19
600837,2025-06-05,313,MODEL_1,49725.94
600838,2024-08-14,303,MODEL_4,37619.45
600839,2024-10-23,304,MODEL_1,53677.92
600840,2024-11-13,302,MODEL_2,46159.67
600841,2025-05-26,312,MODEL_10,35882.52
600842,2025-12-17,317,MODEL_6,39152.01
600843,2025-09-12,310,MODEL_4,37496.66
600844,2025-02-24,307,MODEL_7,50968.91
600845,2025-12-12,300,MODEL_5,43140.41
600846,2025-08-07,307,MODEL_4,37414.52
600847,2025-11-21,301,MODEL_2,50265.27
600848,2024-10-30,300,MODEL_9,41121.04
600849,2024-12-29,304,MODEL_10,46484.19
600850,2025-03-12,311,MODEL_5,46817.39
600851,2025-09-22,306,MODEL_7,41219.38
600852,2024-08-22,306,MODEL_2,46614.97
600853,2024-05-29,306,MODEL_9,35567.08
600854,2024-12-29,311,MODEL_6,54829.93
600855,2025-04-05,301,MODEL_1,36247.32
600856,2025-03-19,303,MODEL_2,37257.27
600857,2024-09-01,317,MODEL_9,45568.92
600858,2025-08-07,316,MODEL_3,49078.35
600859,2025-01-12,304,MODEL_4,53498.12
600860,2024-04-18,303,MODEL_6,59058.82
600861,2025-05-23,311,MODEL_7,46537.32
600862,2025-12-14,313,MODEL_1,43310.24
600863,2024-10-17,301,MODEL_10,51157.52
600864,2024-04-10,314,MODEL_8,37151.68
600865,2025-03-17,318,MODEL_7,42583.27
600866,2025-10-25,307,MODEL_10,46814.63
600867,2025-10-29,302,MODEL_3,48407.07
600868,2025-11-29,312,MODEL_10,50851.78
600869,2024-10-07,314,MODEL_3,38178.56
600870,2025-05-22,300,MODEL_2,34433.46
600871,2024-12-19,303,MODEL_8,43248.01
600872,2024-05-02,304,MODEL_9,52801.98
600873,2025-04-15,307,MODEL_5,33965.14
600874,2025-07-30,307,MODEL_3,41454.05
600875,2025-05-22,318,MODEL_5,46683.58
600876,2025-11-20,308,MODEL_10,50243.28
600877,2025-06-24,317,MODEL_6,49143.57
600878,2024-01-01,310,MODEL_4,60084.32
600879,2024-11-21,310,MODEL_5,52735.57
600880,2024-01-30,317,MODEL_2,45170.07
600881,2024-09-17,306,MODEL_5,48881.66
600882,2025-04-19,313,MODEL_8,37324.84
600883,2025-12-23,311,MODEL_10,28919.62
600884,2024-10-22,312,MODEL_1,30324.59
600885,2025-06-11,312,MODEL_4,27482.4
600886,2024-10-08,319,MODEL_1,59810.6
600887,2025-12-25,305,MODEL_7,58520.95
600888,2025-03-26,305,MODEL_2,55677.45
600889,2025-09-11,307,MODEL_5,50470.27
600890,2024-02-04,306,MODEL_2,44715.85
600891,2025-04-16,315,MODEL_1,46314.75
600892,2024-06-17,300,MODEL_6,47425.71
600893,2024-07-07,315,MODEL_7,44459.71
600894,2025-08-29,302,MODEL_2,50613.29
600895,2024-03-16,301,MODEL_5,53383.95
600896,2025-11-10,312,MODEL_5,50493.28
600897,2025-12-04,311,MODEL_3,47368.82
600898,2025-04-10,302,MODEL_6,54640.57
600899,2024-01-31,317,MODEL_9,42030.24
600900,2025-11-30,315,MODEL_4,37122.33
600901,2024-05-09,319,MODEL_9,44573.97
600902,2025-06-04,300,MODEL_9,39967.06
600903,2024-06-05,315,MODEL_5,56684.09
600904,2024-04-26,306,MODEL_10,59066.85
600905,2025-09-10,313,MODEL_8,55591.44
600906,2024-05-24,316,MODEL_9,39716.22
600907,2025-07-12,314,MODEL_2,39750.19
600908,2025-09-01,300,MODEL_3,52903.11
600909,2025-01-16,301,MODEL_4,40037.22
600910,2024-10-10,317,MODEL_10,47790.44
600911,2025-10-05,305,MODEL_7,38119.25
600912,2025-04-15,301,MODEL_3,52140.33
600913,2025-09-05,308,MODEL_5,37977.69
600914,2025-05-04,309,MODEL_8,34127.76
600915,2024-06-28,309,MODEL_2,40301.77
600916,2024-06-13,311,MODEL_6,45914.01
600917,2025-06-29,302,MODEL_4,51754.77
600918,2024-08-14,303,MODEL_5,43327.25
600919,2025-05-26,317,MODEL_2,50326.28
600920,2024-10-05,314,MODEL_5,36219.1
600921,2025-02-14,316,MODEL_5,42804.45
600922,2024-12-04,306,MODEL_5,39431.89
600923,2025-02-13,309,MODEL_7,45371.0
600924,2024-05-23,316,MODEL_6,57645.36
600925,2024-12-24,312,MODEL_7,44994.62
600926,2024-01-24,313,MODEL_3,68594.28
600927,2024-03-20,300,MODEL_10,52711.66
600928,2025-03-01,311,MODEL_1,55850.32
600929,2025-07-14,306,MODEL_9,50003.48
600930,2024-12-19,319,MODEL_1,46285.98
600931,2024-01-18,302,MODEL_4,40018.12
600932,2025-10-23,300,MODEL_2,33933.2
600933,2024-05-30,317,MODEL_8,45020.22
600934,2024-01-29,302,MODEL_5,35296.32
600935,2024-04-01,316,MODEL_5,54074.6
600936,2025-02-02,306,MODEL_4,55424.57
600937,2024-12-06,319,MODEL_7,38923.52
600938,2025-12-14,303,MODEL_4,54791.66
600939,2025-05-02,303,MODEL_4,32465.25
600940,2025-11-13,301,MODEL_8,33511.13
600941,2024-11-05,310,MODEL_3,51189.47
600942,2024-08-11,319,MODEL_7,41991.23
600943,2024-06-27,308,MODEL_4,41154.33
600944,2024-02-16,300,MODEL_4,47415.75
600945,2024-09-18,307,MODEL_10,35062.33
600946,2025-04-30,303,MODEL_4,46134.23
600947,2024-06-04,314,MODEL_9,40854.5
600948,2025-09-13,310,MODEL_1,46671.92
600949,2025-01-21,316,MODEL_5,44697.6
600950,2024-08-03,318,MODEL_10,56338.77
600951,2025-08-28,314,MODEL_9,22451.63
600952,2024-04-06,315,MODEL_10,43171.91
600953,2025-06-23,317,MODEL_7,38599.25
600954,2025-10-07,301,MODEL_5,48282.5
600955,2024-04-16,314,MODEL_7,33386.27
600956,2025-04-28,314,MODEL_6,54254.18
600957,2025-10-04,318,MODEL_1,36006.33
600958,2024-10-09,311,MODEL_2,62811.88
600959,2025-09-16,311,MODEL_5,30783.23
600960,2024-11-23,311,MODEL_6,39392.43
600961,2025-12-20,310,MODEL_4,51748.98
600962,2024-12-21,307,MODEL_8,47896.31
600963,2025-08-16,318,MODEL_1,58811.17
600964,2025-01-23,300,MODEL_7,30623.55
600965,2024-07-01,307,MODEL_7,46869.14
600966,2025-08-19,306,MODEL_5,66781.26
600967,2024-12-29,318,MODEL_5,42696.7
600968,2025-10-13,310,MODEL_1,50045.4
600969,2025-02-12,304,MODEL_10,49325.31
600970,2025-07-12,304,MODEL_9,47659.96
600971,2024-10-15,300,MODEL_1,46354.48
600972,2025-12-17,310,MODEL_7,42112.9
600973,2025-11-30,309,MODEL_9,45165.69
600974,2025-04-24,301,MODEL_6,46585.99
600975,2025-10-05,317,MODEL_8,40013.2
600976,2024-03-17,316,MODEL_1,47918.13
600977,2024-08-20,315,MODEL_5,57363.0
600978,2024-06-15,311,MODEL_9,49654.95
600979,2024-04-23,304,MODEL_3,41350.99
600980,2024-12-13,311,MODEL_6,35868.88
600981,2025-12-21,312,MODEL_7,53705.25
600982,2025-02-02,316,MODEL_10,36282.2
600983,2024-04-16,314,MODEL_8,49012.85
600984,2024-06-09,319,MODEL_4,38129.62
600985,2024-11-12,308,MODEL_5,44303.39
600986,2025-09-26,317,MODEL_2,41898.83
600987,2024-05-25,313,MODEL_6,42958.52
600988,2025-04-11,308,MODEL_4,44695.36
600989,2024-09-13,312,MODEL_4,40172.6
600990,2024-02-15,301,MODEL_8,53083.34
600991,2024-05-22,309,MODEL_9,37914.79
600992,2025-05-10,311,MODEL_4,45689.57
600993,2024-09-30,310,MODEL_4,45860.49
600994,2024-04-14,311,MODEL_9,26837.79
600995,2025-11-13,305,MODEL_5,41937.71
600996,2025-01-19,318,MODEL_7,37874.98
600997,2025-06-09,306,MODEL_10,46819.69
600998,2024-02-04,317,MODEL_6,36727.2
600999,2024-01-30,300,MODEL_9,41696.8
601000,2025-01-07,315,MODEL_10,41556.83
601001,2025-08-31,319,MODEL_1,41484.33
601002,2024-10-11,310,MODEL_10,66160.35
601003,2024-02-07,314,MODEL_9,42777.42
601004,2025-10-13,307,MODEL_6,42447.87
601005,2025-05-15,303,MODEL_2,43282.17
601006,2025-11-26,310,MODEL_8,47037.81
601007,2025-03-27,303,MODEL_2,42671.24
601008,2024-08-12,317,MODEL_5,58327.32
601009,2024-10-22,303,MODEL_9,34929.49
601010,2024-04-06,318,MODEL_4,45369.06
601011,2024-11-29,300,MODEL_10,38011.95
601012,2025-12-04,313,MODEL_4,39830.46
601013,2025-07-03,316,MODEL_8,45811.78
601014,2024-03-20,302,MODEL_6,51892.94
601015,2024-08-30,318,MODEL_5,54400.27
601016,2025-06-30,316,MODEL_10,48978.68
601017,2025-10-16,312,MODEL_5,37956.56
601018,2024-01-01,303,MODEL_1,54634.07
601019,2025-05-08,305,MODEL_2,53911.39
601020,2025-03-16,312,MODEL_3,51652.34
601021,2025-12-31,314,MODEL_3,53759.03
601022,2024-10-07,316,MODEL_5,36819.49
601023,2025-02-12,304,MODEL_3,52342.07
601024,2024-10-14,318,MODEL_5,37925.84
601025,2025-03-30,303,MODEL_10,39011.36
601026,2024-03-29,318,MODEL_4,58640.6
601027,2025-07-27,313,MODEL_2,36472.88
601028,2024-03-28,319,MODEL_6,46458.67
601029,2025-01-24,306,MODEL_9,48805.74
601030,2025-01-07,303,MODEL_2,53520.15
601031,2024-06-08,316,MODEL_8,51908.69
601032,2024-05-21,301,MODEL_1,32737.86
601033,2025-06-10,302,MODEL_2,39939.59
601034,2024-07-25,306,MODEL_3,44832.79
601035,2024-10-06,318,MODEL_7,50500.66
601036,2024-01-04,309,MODEL_5,46408.72
601037,2024-07-07,318,MODEL_8,51825.94
601038,2025-07-22,304,MODEL_5,35324.62
601039,2025-05-12,302,MODEL_6,64626.66
601040,2025-04-26,300,MODEL_5,43229.34
601041,2025-10-02,308,MODEL_9,42251.27
601042,2024-07-09,304,MODEL_7,60186.42
601043,2024-03-22,313,MODEL_2,38046.38
601044,2025-07-14,307,MODEL_6,30494.27
601045,2025-10-22,312,MODEL_4,42419.15
601046,2024-03-30,307,MODEL_5,21867.91
601047,2024-12-10,316,MODEL_10,57650.75
601048,2024-07-13,316,MODEL_8,47816.84
601049,2025-07-16,310,MODEL_6,47727.84
601050,2025-12-05,302,MODEL_1,22716.83
601051,2025-03-12,307,MODEL_6,54514.84
601052,2025-09-01,319,MODEL_5,49617.73
601053,2025-01-22,312,MODEL_3,52052.03
601054,2024-05-27,309,MODEL_8,47970.59
601055,2025-06-07,314,MODEL_6,32777.87
601056,2024-04-30,319,MODEL_2,50851.06
601057,2025-06-25,315,MODEL_10,41242.96
601058,2025-07-14,304,MODEL_8,39653.86
601059,2024-06-10,316,MODEL_10,62823.42
601060,2025-10-22,314,MODEL_5,56084.65
601061,2024-11-04,314,MODEL_9,50182.68
601062,2025-03-10,311,MODEL_7,28052.45
601063,2024-09-13,301,MODEL_5,52472.6
601064,2024-06-20,308,MODEL_10,51357.78
601065,2025-05-13,305,MODEL_2,44360.77
601066,2024-09-24,307,MODEL_5,38060.21
601067,2024-10-22,300,MODEL_6,27718.87
601068,2024-06-08,308,MODEL_7,44413.13
601069,2024-11-13,314,MODEL_6,48185.37
601070,2025-05-09,308,MODEL_9,39304.6
601071,2024-01-03,306,MODEL_7,42497.31
601072,2025-08-17,307,MODEL_9,46184.77
601073,2025-03-15,303,MODEL_8,29161.33
601074,2025-06-28,304,MODEL_8,54025.72
601075,2024-07-18,317,MODEL_2,38694.85
601076,2025-12-05,318,MODEL_5,35823.76
601077,2024-08-19,312,MODEL_3,53098.64
601078,2024-11-29,309,MODEL_9,32855.33
601079,2024-06-14,311,MODEL_7,37876.05
601080,2025-08-03,315,MODEL_5,45087.03
601081,2024-12-06,318,MODEL_1,44971.9
601082,2024-10-19,312,MODEL_3,32828.88
601083,2025-08-29,311,MODEL_6,49668.27
601084,2025-08-29,313,MODEL_7,41551.15
601085,2025-12-05,307,MODEL_10,40728.8
601086,2025-07-26,312,MODEL_4,65094.14
601087,2024-09-19,314,MODEL_3,45138.12
601088,2024-07-29,312,MODEL_2,51076.11
601089,2025-09-01,303,MODEL_9,47455.31
601090,2024-07-03,303,MODEL_9,51299.56
601091,2025-03-14,302,MODEL_2,35882.71
601092,2025-02-27,316,MODEL_3,55594.59
601093,2024-08-30,319,MODEL_3,40489.46
601094,2025-05-15,312,MODEL_9,50348.73
601095,2025-12-29,318,MODEL_3,66408.16
601096,2025-10-24,303,MODEL_2,38916.4
601097,2024-03-19,303,MODEL_5,29290.78
601098,2025-03-01,301,MODEL_8,30858.21
601099,2024-08-17,314,MODEL_4,46360.04
601100,2024-06-08,312,MODEL_2,48411.22
601101,2025-04-18,307,MODEL_7,41780.52
601102,2024-12-16,317,MODEL_10,28045.87
601103,2024-06-06,312,MODEL_7,43704.63
601104,2024-08-01,316,MODEL_8,46395.07
601105,2024-04-02,315,MODEL_7,41440.78
601106,2025-08-25,316,MODEL_5,27213.21
601107,2025-07-29,307,MODEL_2,48034.74
601108,2024-08-09,306,MODEL_2,37773.97
601109,2025-01-14,309,MODEL_6,37556.67
601110,2024-08-03,310,MODEL_2,38375.79
601111,2024-10-28,303,MODEL_10,41311.88
601112,2025-12-30,315,MODEL_10,37576.63
601113,2024-06-15,311,MODEL_9,51129.01
601114,2024-10-31,310,MODEL_6,56622.98
601115,2024-02-06,317,MODEL_1,39368.73
601116,2025-06-28,305,MODEL_5,49229.9
601117,2025-09-21,313,MODEL_6,49799.12
601118,2024-02-18,319,MODEL_9,50949.4
601119,2024-01-21,305,MODEL_9,42690.57
601120,2025-12-23,308,MODEL_5,38636.95
601121,2024-03-24,308,MODEL_2,55733.58
601122,2024-01-01,307,MODEL_10,44337.53
601123,2025-07-01,300,MODEL_3,32328.07
601124,2024-05-20,311,MODEL_6,66223.57
601125,2024-04-22,305,MODEL_2,49647.06
601126,2025-07-10,309,MODEL_4,61235.47
601127,2024-05-06,313,MODEL_7,37143.18
601128,2024-09-10,311,MODEL_2,41954.03
601129,2025-11-12,301,MODEL_5,50277.56
601130,2025-02-25,316,MODEL_10,46094.96
601131,2024-03-20,316,MODEL_8,44468.92
601132,2025-03-26,313,MODEL_10,53630.04
601133,2024-11-22,300,MODEL_4,48869.8
601134,2025-10-22,300,MODEL_9,44637.77
601135,2025-07-15,316,MODEL_10,61415.99
601136,2024-06-08,312,MODEL_1,44786.59
601137,2024-06-24,312,MODEL_2,22352.22
601138,2025-04-16,312,MODEL_8,44226.78
601139,2024-03-14,303,MODEL_10,64017.11
601140,2025-01-06,312,MODEL_1,50531.55
601141,2024-02-04,305,MODEL_10,46272.76
601142,2025-03-24,307,MODEL_7,37674.81
601143,2024-06-11,302,MODEL_1,37955.39
601144,2024-01-28,316,MODEL_10,49143.48
601145,2024-09-07,318,MODEL_6,33359.77
601146,2024-07-21,306,MODEL_9,48366.69
601147,2024-06-09,317,MODEL_9,44003.27
601148,2025-04-11,307,MODEL_4,45127.27
601149,2024-05-01,318,MODEL_7,57194.78
601150,2024-03-20,315,MODEL_4,48567.81
601151,2024-09-10,306,MODEL_3,56889.95
601152,2024-10-18,301,MODEL_7,51102.16
