month,region,model_code,product_type,term_months,credit_tier,buy_rate_apr,published_apr,money_factor,residual_pct
2025-02,East,MODEL_7,Lease,60,B,,,0.003947,0.616
2025-02,East,MODEL_7,Lease,36,C,,,0.002065,0.542
2025-02,East,MODEL_7,Finance,48,C,4.67,5.121,,
2025-02,East,MODEL_7,Lease,60,C,,,0.003807,0.545
2025-02,East,MODEL_8,Finance,36,A,5.566,6.35,,
2025-02,East,MODEL_8,Finance,48,A,6.638,7.604,,
2025-02,East,MODEL_8,Finance,60,A,5.721,6.034,,
2025-02,East,MODEL_8,Lease,36,B,,,0.001681,0.548
2025-02,East,MODEL_8,Finance,48,B,4.756,5.459,,
2025-02,East,MODEL_8,Lease,60,B,,,0.003599,0.518
2025-02,East,MODEL_8,Finance,36,C,6.022,6.965,,
2025-02,East,MODEL_8,Finance,48,C,5.465,5.997,,
2025-02,East,MODEL_8,Lease,60,C,,,0.003611,0.502
2025-02,East,MODEL_9,Lease,36,A,,,0.00245,0.61
2025-02,East,MODEL_9,Finance,48,A,5.752,6.146,,
2025-02,East,MODEL_9,Lease,60,A,,,0.002919,0.489
2025-02,East,MODEL_9,Finance,36,B,5.565,6.354,,
2025-02,East,MODEL_9,Finance,48,B,3.985,4.424,,
2025-02,East,MODEL_9,Finance,60,B,5.359,6.035,,
2025-02,East,MODEL_9,Finance,36,C,5.073,5.463,,
2025-02,East,MODEL_9,Finance,48,C,5.906,6.301,,
2025-02,East,MODEL_9,Lease,60,C,,,0.004321,0.608
2025-02,East,MODEL_10,Finance,36,A,3.515,4.096,,
2025-02,East,MODEL_10,Lease,48,A,,,0.002696,0.64
2025-02,East,MODEL_10,Lease,60,A,,,0.004238,0.512
2025-02,East,MODEL_10,Lease,36,B,,,0.003583,0.492
2025-02,East,MODEL_10,Lease,48,B,,,0.001506,0.55
2025-02,East,MODEL_10,Lease,60,B,,,0.002668,0.587
2025-02,East,MODEL_10,Finance,36,C,6.195,6.59,,
2025-02,East,MODEL_10,Lease,48,C,,,0.001662,0.52
2025-02,East,MODEL_10,Finance,60,C,6.488,7.322,,
2025-02,South,MODEL_1,Finance,36,A,4.757,5.537,,
2025-02,South,MODEL_1,Finance,48,A,4.506,4.947,,
2025-02,South,MODEL_1,Finance,60,A,5.984,6.582,,
2025-02,South,MODEL_1,Finance,36,B,4.114,4.793,,
2025-02,South,MODEL_1,Finance,48,B,6.67,7.317,,
2025-02,South,MODEL_1,Lease,60,B,,,0.003332,0.622
2025-02,South,MODEL_1,Lease,36,C,,,0.004153,0.49
2025-02,South,MODEL_1,Lease,48,C,,,0.001718,0.516
2025-02,South,MODEL_1,Finance,60,C,6.915,7.806,,
2025-02,South,MODEL_2,Finance,36,A,4.238,4.676,,
2025-02,South,MODEL_2,Finance,48,A,4.025,4.892,,
2025-02,South,MODEL_2,Lease,60,A,,,0.00247,0.628
2025-02,South,MODEL_2,Finance,36,B,4.352,4.924,,
2025-02,South,MODEL_2,Finance,48,B,4.754,5.61,,
2025-02,South,MODEL_2,Finance,60,B,3.813,4.262,,
2025-02,South,MODEL_2,Lease,36,C,,,0.002812,0.607
2025-02,South,MODEL_2,Lease,48,C,,,0.004257,0.494
2025-02,South,MODEL_2,Lease,60,C,,,0.003556,0.546
2025-02,South,MODEL_3,Finance,36,A,3.754,4.272,,
2025-02,South,MODEL_3,Finance,48,A,6.65,7.648,,
2025-02,South,MODEL_3,Lease,60,A,,,0.001977,0.494
2025-02,South,MODEL_3,Lease,36,B,,,0.002713,0.614
2025-02,South,MODEL_3,Lease,48,B,,,0.003096,0.541
2025-02,South,MODEL_3,Finance,60,B,3.624,4.275,,
2025-02,South,MODEL_3,Lease,36,C,,,0.003203,0.647
2025-02,South,MODEL_3,Finance,48,C,4.571,5.493,,
2025-02,South,MODEL_3,Lease,60,C,,,0.00215,0.582
2025-02,South,MODEL_4,Lease,36,A,,,0.002412,0.542
2025-02,South,MODEL_4,Finance,48,A,6.065,6.73,,
2025-02,South,MODEL_4,Finance,60,A,4.712,5.16,,
2025-02,South,MODEL_4,Lease,36,B,,,0.004235,0.481
2025-02,South,MODEL_4,Lease,48,B,,,0.003595,0.562
2025-02,South,MODEL_4,Finance,60,B,5.185,6.097,,
2025-02,South,MODEL_4,Lease,36,C,,,0.004224,0.652
2025-02,South,MODEL_4,Lease,48,C,,,0.003124,0.538
2025-02,South,MODEL_4,Finance,60,C,4.378,4.742,,
2025-02,South,MODEL_5,Lease,36,A,,,0.002839,0.549
2025-02,South,MODEL_5,Finance,48,A,4.698,5.104,,
2025-02,South,MODEL_5,Finance,60,A,4.531,4.855,,
2025-02,South,MODEL_5,Finance,36,B,4.737,5.563,,
2025-02,South,MODEL_5,Lease,48,B,,,0.002749,0.521
2025-02,South,MODEL_5,Finance,60,B,4.353,5.29,,
2025-02,South,MODEL_5,Lease,36,C,,,0.002989,0.585
2025-02,South,MODEL_5,Lease,48,C,,,0.004412,0.545
2025-02,South,MODEL_5,Lease,60,C,,,0.002697,0.593
2025-02,South,MODEL_6,Lease,36,A,,,0.003793,0.501
2025-02,South,MODEL_6,Lease,48,A,,,0.001832,0.536
2025-02,South,MODEL_6,Finance,60,A,5.16,6.153,,
2025-02,South,MODEL_6,Finance,36,B,6.188,7.119,,
2025-02,South,MODEL_6,Finance,48,B,5.806,6.177,,
2025-02,South,MODEL_6,Finance,60,B,6.992,7.57,,
2025-02,South,MODEL_6,Finance,36,C,5.343,5.653,,
2025-02,South,MODEL_6,Lease,48,C,,,0.003768,0.497
2025-02,South,MODEL_6,Finance,60,C,3.966,4.393,,
2025-02,South,MODEL_7,Lease,36,A,,,0.003257,0.604
2025-02,South,MODEL_7,Lease,48,A,,,0.002426,0.538
2025-02,South,MODEL_7,Finance,60,A,5.593,6.304,,
2025-02,South,MODEL_7,Finance,36,B,4.81,5.335,,
2025-02,South,MODEL_7,Finance,48,B,5.825,6.528,,
2025-02,South,MODEL_7,Lease,60,B,,,0.004394,0.58
2025-02,South,MODEL_7,Lease,36,C,,,0.002126,0.636
2025-02,South,MODEL_7,Lease,48,C,,,0.003609,0.577
2025-02,South,MODEL_7,Lease,60,C,,,0.003508,0.517
2025-02,South,MODEL_8,Lease,36,A,,,0.002806,0.612
2025-02,South,MODEL_8,Finance,48,A,3.786,4.4,,
2025-02,South,MODEL_8,Finance,60,A,4.742,5.524,,
2025-02,South,MODEL_8,Finance,36,B,5.451,6.335,,
2025-02,South,MODEL_8,Finance,48,B,4.498,5.164,,
2025-02,South,MODEL_8,Lease,60,B,,,0.002084,0.596
2025-02,South,MODEL_8,Lease,36,C,,,0.002114,0.515
2025-02,South,MODEL_8,Finance,48,C,4.337,4.743,,
2025-02,South,MODEL_8,Lease,60,C,,,0.00398,0.503
2025-02,South,MODEL_9,Lease,36,A,,,0.004488,0.619
2025-02,South,MODEL_9,Finance,48,A,5.059,5.547,,
2025-02,South,MODEL_9,Finance,60,A,6.205,7.075,,
2025-02,South,MODEL_9,Lease,36,B,,,0.002968,0.574
2025-02,South,MODEL_9,Finance,48,B,5.81,6.762,,
2025-02,South,MODEL_9,Lease,60,B,,,0.002181,0.6
2025-02,South,MODEL_9,Finance,36,C,5.816,6.277,,
2025-02,South,MODEL_9,Finance,48,C,4.596,5.012,,
2025-02,South,MODEL_9,Finance,60,C,5.859,6.451,,
2025-02,South,MODEL_10,Lease,36,A,,,0.003173,0.501
2025-02,South,MODEL_10,Lease,48,A,,,0.003852,0.653
2025-02,South,MODEL_10,Lease,60,A,,,0.001773,0.492
2025-02,South,MODEL_10,Lease,36,B,,,0.001816,0.509
2025-02,South,MODEL_10,Lease,48,B,,,0.001532,0.64
2025-02,South,MODEL_10,Lease,60,B,,,0.002771,0.529
2025-02,South,MODEL_10,Finance,36,C,5.599,6.24,,
2025-02,South,MODEL_10,Lease,48,C,,,0.00415,0.48
2025-02,South,MODEL_10,Lease,60,C,,,0.00271,0.497
2025-02,Midwest,MODEL_1,Lease,36,A,,,0.002497,0.567
2025-02,Midwest,MODEL_1,Finance,48,A,4.849,5.385,,
2025-02,Midwest,MODEL_1,Lease,60,A,,,0.003651,0.509
2025-02,Midwest,MODEL_1,Finance,36,B,5.711,6.563,,
2025-02,Midwest,MODEL_1,Lease,48,B,,,0.004477,0.526
2025-02,Midwest,MODEL_1,Finance,60,B,5.5,6.318,,
2025-02,Midwest,MODEL_1,Finance,36,C,4.07,4.672,,
2025-02,Midwest,MODEL_1,Finance,48,C,5.839,6.178,,
2025-02,Midwest,MODEL_1,Lease,60,C,,,0.003145,0.635
2025-02,Midwest,MODEL_2,Finance,36,A,4.499,4.86,,
2025-02,Midwest,MODEL_2,Finance,48,A,6.003,6.642,,
2025-02,Midwest,MODEL_2,Finance,60,A,6.419,7.233,,
2025-02,Midwest,MODEL_2,Lease,36,B,,,0.002456,0.657
2025-02,Midwest,MODEL_2,Finance,48,B,4.052,4.498,,
2025-02,Midwest,MODEL_2,Lease,60,B,,,0.002331,0.53
2025-02,Midwest,MODEL_2,Finance,36,C,4.746,5.409,,
2025-02,Midwest,MODEL_2,Finance,48,C,4.05,5.013,,
2025-02,Midwest,MODEL_2,Lease,60,C,,,0.001778,0.521
2025-02,Midwest,MODEL_3,Lease,36,A,,,0.0042,0.554
2025-02,Midwest,MODEL_3,Finance,48,A,6.118,6.936,,
2025-02,Midwest,MODEL_3,Finance,60,A,4.443,5.072,,
2025-02,Midwest,MODEL_3,Finance,36,B,4.852,5.566,,
2025-02,Midwest,MODEL_3,Lease,48,B,,,0.004089,0.62
2025-02,Midwest,MODEL_3,Lease,60,B,,,0.002104,0.578
2025-02,Midwest,MODEL_3,Lease,36,C,,,0.002369,0.6
2025-02,Midwest,MODEL_3,Lease,48,C,,,0.004324,0.586
2025-02,Midwest,MODEL_3,Lease,60,C,,,0.004043,0.486
2025-02,Midwest,MODEL_4,Lease,36,A,,,0.001633,0.523
2025-02,Midwest,MODEL_4,Lease,48,A,,,0.004448,0.592
2025-02,Midwest,MODEL_4,Finance,60,A,3.861,4.768,,
2025-02,Midwest,MODEL_4,Finance,36,B,6.401,7.357,,
2025-02,Midwest,MODEL_4,Lease,48,B,,,0.001967,0.497
2025-02,Midwest,MODEL_4,Finance,60,B,5.773,6.504,,
2025-02,Midwest,MODEL_4,Lease,36,C,,,0.002862,0.49
2025-02,Midwest,MODEL_4,Lease,48,C,,,0.003401,0.504
2025-02,Midwest,MODEL_4,Lease,60,C,,,0.00193,0.588
2025-02,Midwest,MODEL_5,Lease,36,A,,,0.003394,0.574
2025-02,Midwest,MODEL_5,Lease,48,A,,,0.003847,0.521
2025-02,Midwest,MODEL_5,Finance,60,A,5.27,5.74,,
2025-02,Midwest,MODEL_5,Finance,36,B,6.987,7.98,,
2025-02,Midwest,MODEL_5,Lease,48,B,,,0.00381,0.484
2025-02,Midwest,MODEL_5,Finance,60,B,3.688,4.061,,
2025-02,Midwest,MODEL_5,Finance,36,C,5.914,6.495,,
2025-02,Midwest,MODEL_5,Finance,48,C,6.867,7.412,,
2025-02,Midwest,MODEL_5,Lease,60,C,,,0.001943,0.51
2025-02,Midwest,MODEL_6,Lease,36,A,,,0.003268,0.625
2025-02,Midwest,MODEL_6,Finance,48,A,6.736,7.576,,
2025-02,Midwest,MODEL_6,Lease,60,A,,,0.00229,0.498
2025-02,Midwest,MODEL_6,Lease,36,B,,,0.003612,0.501
2025-02,Midwest,MODEL_6,Lease,48,B,,,0.004057,0.497
2025-02,Midwest,MODEL_6,Lease,60,B,,,0.002608,0.534
2025-02,Midwest,MODEL_6,Lease,36,C,,,0.002917,0.57
2025-02,Midwest,MODEL_6,Finance,48,C,5.419,6.007,,
2025-02,Midwest,MODEL_6,Finance,60,C,4.111,4.953,,
2025-02,Midwest,MODEL_7,Lease,36,A,,,0.002183,0.499
2025-02,Midwest,MODEL_7,Lease,48,A,,,0.003677,0.501
2025-02,Midwest,MODEL_7,Lease,60,A,,,0.003204,0.612
2025-02,Midwest,MODEL_7,Lease,36,B,,,0.002351,0.6
2025-02,Midwest,MODEL_7,Finance,48,B,5.264,5.576,,
2025-02,Midwest,MODEL_7,Lease,60,B,,,0.001826,0.573
2025-02,Midwest,MODEL_7,Lease,36,C,,,0.003263,0.502
2025-02,Midwest,MODEL_7,Finance,48,C,5.817,6.663,,
2025-02,Midwest,MODEL_7,Lease,60,C,,,0.002969,0.654
2025-02,Midwest,MODEL_8,Finance,36,A,6.766,7.384,,
2025-02,Midwest,MODEL_8,Lease,48,A,,,0.001689,0.631
2025-02,Midwest,MODEL_8,Finance,60,A,6.214,7.056,,
2025-02,Midwest,MODEL_8,Lease,36,B,,,0.003763,0.577
2025-02,Midwest,MODEL_8,Finance,48,B,4.632,4.991,,
2025-02,Midwest,MODEL_8,Finance,60,B,5.865,6.594,,
2025-02,Midwest,MODEL_8,Finance,36,C,6.07,6.572,,
2025-02,Midwest,MODEL_8,Finance,48,C,5.105,5.849,,
2025-02,Midwest,MODEL_8,Finance,60,C,4.347,5.18,,
2025-02,Midwest,MODEL_9,Lease,36,A,,,0.002118,0.655
2025-02,Midwest,MODEL_9,Finance,48,A,4.744,5.191,,
2025-02,Midwest,MODEL_9,Finance,60,A,6.502,6.826,,
2025-02,Midwest,MODEL_9,Finance,36,B,6.679,7.237,,
2025-02,Midwest,MODEL_9,Finance,48,B,3.728,4.125,,
2025-02,Midwest,MODEL_9,Finance,60,B,5.367,6.229,,
2025-02,Midwest,MODEL_9,Lease,36,C,,,0.003662,0.602
2025-02,Midwest,MODEL_9,Lease,48,C,,,0.001784,0.638
2025-02,Midwest,MODEL_9,Lease,60,C,,,0.00279,0.578
2025-02,Midwest,MODEL_10,Lease,36,A,,,0.00361,0.66
2025-02,Midwest,MODEL_10,Finance,48,A,5.849,6.821,,
2025-02,Midwest,MODEL_10,Finance,60,A,4.358,4.954,,
2025-02,Midwest,MODEL_10,Lease,36,B,,,0.003027,0.565
2025-02,Midwest,MODEL_10,Finance,48,B,4.232,5.077,,
2025-02,Midwest,MODEL_10,Lease,60,B,,,0.004275,0.515
2025-02,Midwest,MODEL_10,Finance,36,C,6.092,6.973,,
2025-02,Midwest,MODEL_10,Lease,48,C,,,0.00304,0.539
2025-02,Midwest,MODEL_10,Finance,60,C,4.685,5.472,,
2025-02,West,MODEL_1,Finance,36,A,3.662,4.213,,
2025-02,West,MODEL_1,Lease,48,A,,,0.003149,0.565
2025-02,West,MODEL_1,Lease,60,A,,,0.003171,0.547
2025-02,West,MODEL_1,Lease,36,B,,,0.002703,0.589
2025-02,West,MODEL_1,Lease,48,B,,,0.004462,0.526
2025-02,West,MODEL_1,Finance,60,B,6.991,7.293,,
2025-02,West,MODEL_1,Finance,36,C,4.235,4.934,,
2025-02,West,MODEL_1,Lease,48,C,,,0.002316,0.624
2025-02,West,MODEL_1,Lease,60,C,,,0.004416,0.644
2025-02,West,MODEL_2,Lease,36,A,,,0.001809,0.524
2025-02,West,MODEL_2,Lease,48,A,,,0.004071,0.634
2025-02,West,MODEL_2,Lease,60,A,,,0.004478,0.527
2025-02,West,MODEL_2,Lease,36,B,,,0.003615,0.637
2025-02,West,MODEL_2,Finance,48,B,5.841,6.302,,
2025-02,West,MODEL_2,Lease,60,B,,,0.00397,0.508
2025-02,West,MODEL_2,Lease,36,C,,,0.002716,0.497
2025-02,West,MODEL_2,Finance,48,C,5.734,6.108,,
2025-02,West,MODEL_2,Lease,60,C,,,0.004357,0.494
2025-02,West,MODEL_3,Lease,36,A,,,0.001962,0.581
2025-02,West,MODEL_3,Finance,48,A,4.974,5.275,,
2025-02,West,MODEL_3,Finance,60,A,6.019,6.832,,
2025-02,West,MODEL_3,Lease,36,B,,,0.003319,0.557
2025-02,West,MODEL_3,Finance,48,B,5.783,6.543,,
2025-02,West,MODEL_3,Lease,60,B,,,0.002638,0.651
2025-02,West,MODEL_3,Finance,36,C,5.282,6.064,,
2025-02,West,MODEL_3,Finance,48,C,3.558,4.143,,
2025-02,West,MODEL_3,Finance,60,C,4.36,5.099,,
2025-02,West,MODEL_4,Finance,36,A,5.628,6.068,,
2025-02,West,MODEL_4,Lease,48,A,,,0.002274,0.58
2025-02,West,MODEL_4,Finance,60,A,4.304,5.29,,
2025-02,West,MODEL_4,Finance,36,B,4.631,4.959,,
2025-02,West,MODEL_4,Lease,48,B,,,0.003634,0.623
2025-02,West,MODEL_4,Lease,60,B,,,0.003526,0.524
2025-02,West,MODEL_4,Lease,36,C,,,0.003315,0.55
2025-02,West,MODEL_4,Finance,48,C,3.632,4.359,,
2025-02,West,MODEL_4,Finance,60,C,6.066,6.923,,
2025-02,West,MODEL_5,Lease,36,A,,,0.004026,0.534
2025-02,West,MODEL_5,Finance,48,A,6.864,7.733,,
2025-02,West,MODEL_5,Finance,60,A,6.57,7.082,,
2025-02,West,MODEL_5,Lease,36,B,,,0.002061,0.641
2025-02,West,MODEL_5,Lease,48,B,,,0.003509,0.576
2025-02,West,MODEL_5,Lease,60,B,,,0.003856,0.645
2025-02,West,MODEL_5,Lease,36,C,,,0.002862,0.487
2025-02,West,MODEL_5,Lease,48,C,,,0.001752,0.532
2025-02,West,MODEL_5,Lease,60,C,,,0.003764,0.579
2025-02,West,MODEL_6,Finance,36,A,4.418,5.12,,
2025-02,West,MODEL_6,Lease,48,A,,,0.004132,0.568
2025-02,West,MODEL_6,Finance,60,A,6.036,6.403,,
2025-02,West,MODEL_6,Finance,36,B,3.715,4.552,,
2025-02,West,MODEL_6,Lease,48,B,,,0.003453,0.627
2025-02,West,MODEL_6,Finance,60,B,4.104,4.558,,
2025-02,West,MODEL_6,Finance,36,C,4.074,4.809,,
2025-02,West,MODEL_6,Finance,48,C,6.922,7.745,,
2025-02,West,MODEL_6,Lease,60,C,,,0.002626,0.487
2025-02,West,MODEL_7,Finance,36,A,4.614,5.29,,
2025-02,West,MODEL_7,Finance,48,A,4.838,5.405,,
2025-02,West,MODEL_7,Finance,60,A,4.366,5.035,,
2025-02,West,MODEL_7,Lease,36,B,,,0.004102,0.482
2025-02,West,MODEL_7,Lease,48,B,,,0.002249,0.577
2025-02,West,MODEL_7,Lease,60,B,,,0.002591,0.563
2025-02,West,MODEL_7,Lease,36,C,,,0.002827,0.63
2025-02,West,MODEL_7,Lease,48,C,,,0.002631,0.5
2025-02,West,MODEL_7,Lease,60,C,,,0.003057,0.497
2025-02,West,MODEL_8,Lease,36,A,,,0.002902,0.611
2025-02,West,MODEL_8,Finance,48,A,5.53,6.1,,
2025-02,West,MODEL_8,Lease,60,A,,,0.004318,0.503
2025-02,West,MODEL_8,Finance,36,B,5.446,5.799,,
2025-02,West,MODEL_8,Lease,48,B,,,0.001843,0.626
2025-02,West,MODEL_8,Lease,60,B,,,0.003282,0.523
2025-02,West,MODEL_8,Lease,36,C,,,0.004205,0.573
2025-02,West,MODEL_8,Lease,48,C,,,0.002547,0.501
2025-02,West,MODEL_8,Lease,60,C,,,0.001994,0.578
2025-02,West,MODEL_9,Finance,36,A,4.886,5.332,,
2025-02,West,MODEL_9,Lease,48,A,,,0.004093,0.653
2025-02,West,MODEL_9,Lease,60,A,,,0.001852,0.518
2025-02,West,MODEL_9,Finance,36,B,4.941,5.751,,
2025-02,West,MODEL_9,Finance,48,B,6.875,7.605,,
2025-02,West,MODEL_9,Finance,60,B,4.165,5.052,,
2025-02,West,MODEL_9,Finance,36,C,4.208,4.609,,
2025-02,West,MODEL_9,Finance,48,C,6.589,7.386,,
2025-02,West,MODEL_9,Lease,60,C,,,0.002296,0.61
2025-02,West,MODEL_10,Finance,36,A,6.122,6.595,,
2025-02,West,MODEL_10,Lease,48,A,,,0.001772,0.558
2025-02,West,MODEL_10,Finance,60,A,6.5,7.5,,
2025-02,West,MODEL_10,Finance,36,B,5.853,6.702,,
2025-02,West,MODEL_10,Finance,48,B,5.02,5.725,,
2025-02,West,MODEL_10,Lease,60,B,,,0.004057,0.626
2025-02,West,MODEL_10,Lease,36,C,,,0.002966,0.658
2025-02,West,MODEL_10,Finance,48,C,6.119,6.884,,
2025-02,West,MODEL_10,Finance,60,C,5.29,5.917,,
2025-03,East,MODEL_1,Lease,36,A,,,0.002324,0.638
2025-03,East,MODEL_1,Lease,48,A,,,0.003351,0.514
2025-03,East,MODEL_1,Lease,60,A,,,0.003769,0.484
2025-03,East,MODEL_1,Lease,36,B,,,0.0016,0.502
2025-03,East,MODEL_1,Finance,48,B,6.707,7.134,,
2025-03,East,MODEL_1,Lease,60,B,,,0.002603,0.642
2025-03,East,MODEL_1,Finance,36,C,5.892,6.687,,
2025-03,East,MODEL_1,Lease,48,C,,,0.001917,0.509
2025-03,East,MODEL_1,Lease,60,C,,,0.001965,0.567
2025-03,East,MODEL_2,Finance,36,A,4.765,5.732,,
2025-03,East,MODEL_2,Finance,48,A,5.214,5.99,,
2025-03,East,MODEL_2,Lease,60,A,,,0.001763,0.503
2025-03,East,MODEL_2,Finance,36,B,5.501,5.85,,
2025-03,East,MODEL_2,Finance,48,B,3.832,4.172,,
2025-03,East,MODEL_2,Finance,60,B,5.574,5.896,,
2025-03,East,MODEL_2,Finance,36,C,3.951,4.767,,
2025-03,East,MODEL_2,Finance,48,C,5.527,6.06,,
2025-03,East,MODEL_2,Lease,60,C,,,0.002988,0.526
2025-03,East,MODEL_3,Finance,36,A,5.724,6.193,,
2025-03,East,MODEL_3,Lease,48,A,,,0.002478,0.584
2025-03,East,MODEL_3,Lease,60,A,,,0.002604,0.609
2025-03,East,MODEL_3,Finance,36,B,5.873,6.354,,
2025-03,East,MODEL_3,Finance,48,B,5.647,6.089,,
2025-03,East,MODEL_3,Lease,60,B,,,0.004271,0.485
2025-03,East,MODEL_3,Finance,36,C,5.376,6.277,,
2025-03,East,MODEL_3,Finance,48,C,6.268,6.964,,
2025-03,East,MODEL_3,Finance,60,C,5.577,5.927,,
2025-03,East,MODEL_4,Finance,36,A,5.798,6.716,,
2025-03,East,MODEL_4,Finance,48,A,5.766,6.757,,
2025-03,East,MODEL_4,Finance,60,A,5.977,6.352,,
2025-03,East,MODEL_4,Lease,36,B,,,0.003332,0.542
2025-03,East,MODEL_4,Finance,48,B,6.235,7.075,,
2025-03,East,MODEL_4,Finance,60,B,4.116,5.0,,
2025-03,East,MODEL_4,Lease,36,C,,,0.003777,0.562
2025-03,East,MODEL_4,Finance,48,C,5.239,6.064,,
2025-03,East,MODEL_4,Lease,60,C,,,0.00278,0.527
2025-03,East,MODEL_5,Finance,36,A,5.462,5.855,,
2025-03,East,MODEL_5,Finance,48,A,6.564,7.002,,
2025-03,East,MODEL_5,Finance,60,A,6.707,7.145,,
2025-03,East,MODEL_5,Lease,36,B,,,0.003582,0.6
2025-03,East,MODEL_5,Finance,48,B,6.137,6.64,,
2025-03,East,MODEL_5,Lease,60,B,,,0.003972,0.605
2025-03,East,MODEL_5,Finance,36,C,5.902,6.356,,
2025-03,East,MODEL_5,Finance,48,C,4.194,4.809,,
2025-03,East,MODEL_5,Finance,60,C,6.09,7.068,,
2025-03,East,MODEL_6,Finance,36,A,5.448,6.213,,
2025-03,East,MODEL_6,Lease,48,A,,,0.003019,0.545
2025-03,East,MODEL_6,Lease,60,A,,,0.002535,0.49
2025-03,East,MODEL_6,Finance,36,B,3.926,4.355,,
2025-03,East,MODEL_6,Lease,48,B,,,0.002855,0.488
2025-03,East,MODEL_6,Lease,60,B,,,0.002059,0.622
2025-03,East,MODEL_6,Finance,36,C,5.155,5.799,,
2025-03,East,MODEL_6,Lease,48,C,,,0.003109,0.54
2025-03,East,MODEL_6,Finance,60,C,5.769,6.6,,
2025-03,East,MODEL_7,Lease,36,A,,,0.002361,0.591
2025-03,East,MODEL_7,Finance,48,A,5.414,6.328,,
2025-03,East,MODEL_7,Lease,60,A,,,0.004275,0.584
2025-03,East,MODEL_7,Lease,36,B,,,0.004353,0.621
2025-03,East,MODEL_7,Finance,48,B,6.85,7.712,,
2025-03,East,MODEL_7,Lease,60,B,,,0.003547,0.626
2025-03,East,MODEL_7,Lease,36,C,,,0.003787,0.534
2025-03,East,MODEL_7,Lease,48,C,,,0.001871,0.619
2025-03,East,MODEL_7,Finance,60,C,6.951,7.35,,
2025-03,East,MODEL_8,Lease,36,A,,,0.00159,0.568
2025-03,East,MODEL_8,Finance,48,A,5.691,6.154,,
2025-03,East,MODEL_8,Finance,60,A,5.746,6.132,,
2025-03,East,MODEL_8,Finance,36,B,5.754,6.469,,
2025-03,East,MODEL_8,Finance,48,B,3.704,4.656,,
2025-03,East,MODEL_8,Lease,60,B,,,0.002717,0.615
2025-03,East,MODEL_8,Lease,36,C,,,0.003923,0.496
2025-03,East,MODEL_8,Finance,48,C,3.679,4.373,,
2025-03,East,MODEL_8,Lease,60,C,,,0.004363,0.539
2025-03,East,MODEL_9,Finance,36,A,5.921,6.64,,
2025-03,East,MODEL_9,Lease,48,A,,,0.003642,0.609
2025-03,East,MODEL_9,Finance,60,A,4.786,5.77,,
2025-03,East,MODEL_9,Lease,36,B,,,0.002646,0.651
2025-03,East,MODEL_9,Lease,48,B,,,0.003331,0.633
2025-03,East,MODEL_9,Finance,60,B,6.835,7.509,,
2025-03,East,MODEL_9,Lease,36,C,,,0.003526,0.624
2025-03,East,MODEL_9,Lease,48,C,,,0.003063,0.603
2025-03,East,MODEL_9,Lease,60,C,,,0.002696,0.599
2025-03,East,MODEL_10,Lease,36,A,,,0.003434,0.559
2025-03,East,MODEL_10,Lease,48,A,,,0.003689,0.557
2025-03,East,MODEL_10,Finance,60,A,5.296,5.865,,
2025-03,East,MODEL_10,Finance,36,B,6.498,7.066,,
2025-03,East,MODEL_10,Finance,48,B,5.756,6.596,,
2025-03,East,MODEL_10,Finance,60,B,5.047,5.863,,
2025-03,East,MODEL_10,Finance,36,C,4.791,5.591,,
2025-03,East,MODEL_10,Lease,48,C,,,0.002115,0.504
2025-03,East,MODEL_10,Lease,60,C,,,0.004298,0.624
2025-03,South,MODEL_1,Finance,36,A,6.426,6.878,,
2025-03,South,MODEL_1,Finance,48,A,4.29,4.691,,
2025-03,South,MODEL_1,Finance,60,A,6.313,6.714,,
2025-03,South,MODEL_1,Lease,36,B,,,0.004122,0.501
2025-03,South,MODEL_1,Lease,48,B,,,0.003807,0.586
2025-03,South,MODEL_1,Finance,60,B,5.763,6.205,,
2025-03,South,MODEL_1,Lease,36,C,,,0.002466,0.542
2025-03,South,MODEL_1,Lease,48,C,,,0.001937,0.608
2025-03,South,MODEL_1,Finance,60,C,5.587,6.37,,
2025-03,South,MODEL_2,Finance,36,A,4.275,5.231,,
2025-03,South,MODEL_2,Finance,48,A,4.402,4.944,,
2025-03,South,MODEL_2,Lease,60,A,,,0.003344,0.599
2025-03,South,MODEL_2,Lease,36,B,,,0.002047,0.595
2025-03,South,MODEL_2,Lease,48,B,,,0.002917,0.588
2025-03,South,MODEL_2,Finance,60,B,3.715,4.339,,
2025-03,South,MODEL_2,Lease,36,C,,,0.001909,0.605
2025-03,South,MODEL_2,Finance,48,C,3.766,4.309,,
2025-03,South,MODEL_2,Lease,60,C,,,0.002691,0.623
2025-03,South,MODEL_3,Finance,36,A,5.107,5.671,,
2025-03,South,MODEL_3,Finance,48,A,5.379,5.849,,
2025-03,South,MODEL_3,Lease,60,A,,,0.00373,0.613
2025-03,South,MODEL_3,Finance,36,B,5.803,6.246,,
2025-03,South,MODEL_3,Lease,48,B,,,0.001931,0.507
2025-03,South,MODEL_3,Finance,60,B,4.439,4.986,,
2025-03,South,MODEL_3,Lease,36,C,,,0.002769,0.523
2025-03,South,MODEL_3,Lease,48,C,,,0.002519,0.567
2025-03,South,MODEL_3,Finance,60,C,4.001,4.358,,
2025-03,South,MODEL_4,Finance,36,A,3.602,4.032,,
2025-03,South,MODEL_4,Finance,48,A,4.446,4.962,,
2025-03,South,MODEL_4,Finance,60,A,5.508,6.408,,
